#{"t_start": 1764794823.5628285, "env_id": "None"}
r,l,t
1297.0,400,127.951377
612.0,211,128.493221
-46.0,2,128.498566
70.0,46,128.634038
-47.0,1,128.635815
-45.0,3,128.64405
-45.0,3,128.653683
-28.0,6,128.672786
448.0,175,129.159411
-46.0,2,129.163544
-47.0,1,129.170149
1082.0,354,130.093566
-46.0,2,130.098943
-34.0,7,130.117329
5.0,15,130.160744
48.0,38,130.259344
-47.0,1,130.261011
-47.0,1,130.264866
116.0,61,130.414325
847.0,247,131.125551
171.0,53,131.271688
-1.0,24,131.335244
-39.0,3,131.343278
-42.0,2,131.348618
-46.0,2,131.354495
-46.0,2,131.360929
202.0,102,131.630387
961.0,300,132.450155
-46.0,1,132.45159
-46.0,2,132.459473
-46.0,1,132.4613
-47.0,1,132.463141
-9.0,9,132.488401
-47.0,1,132.490335
1587.0,400,133.578049
-27.0,8,133.601518
-47.0,1,133.604127
1042.0,312,134.435441
905.0,247,135.452985
40.0,40,135.623907
352.0,116,136.097304
153.0,58,136.360101
-37.0,6,136.388279
-34.0,4,136.408062
-39.0,9,136.450631
120.0,53,136.661504
-47.0,1,136.668406
-2.0,12,136.720695
-43.0,2,136.726796
678.0,202,137.256543
786.0,257,137.946248
88.0,45,138.068001
512.0,174,138.542493
247.0,76,138.770161
-20.0,7,138.787543
-47.0,1,138.795145
-47.0,1,138.797363
-47.0,1,138.799685
-47.0,1,138.804349
-10.0,10,138.84066
103.0,44,138.965887
-47.0,1,138.967762
-45.0,3,138.977561
-20.0,7,138.998693
583.0,221,139.597892
522.0,148,140.007394
-44.0,2,140.015535
-47.0,1,140.02378
185.0,79,140.248821
-47.0,1,140.252998
37.0,21,140.34029
401.0,123,140.68163
-43.0,2,140.685128
-45.0,3,140.695984
57.0,24,140.771881
-43.0,2,140.777621
-47.0,1,140.782029
-47.0,1,140.78405
-38.0,7,140.808626
0.0,17,140.850312
-46.0,2,140.85381
